PacketID,Prediction,Action
8062,[0.23847863],Allowed
8063,[0.00121069],Allowed
8064,[0.617405],Blocked
8065,[0.00091512],Allowed
8066,[0.0016698],Allowed
8067,[0.9900445],Blocked
8068,[0.9142708],Blocked
8069,[0.9938633],Blocked
8070,[1.9989662e-05],Allowed
8071,[0.00121764],Allowed
8072,[0.9924585],Blocked
8073,[0.00015556],Allowed
8074,[0.98569643],Blocked
8075,[0.8135981],Blocked
8076,[0.85344607],Blocked
8077,[0.0009487],Allowed
8078,[0.99859536],Blocked
8079,[0.8902968],Blocked
8080,[0.37154588],Allowed
8081,[0.00020026],Allowed
8082,[9.669865e-05],Allowed
8083,[0.9519029],Blocked
8084,[0.9831703],Blocked
8085,[0.82435364],Blocked
8086,[0.63905627],Blocked
8087,[0.00315513],Allowed
8088,[0.9349785],Blocked
8089,[0.96790135],Blocked
8090,[0.0009561],Allowed
8091,[0.64846855],Blocked
8092,[0.56379175],Blocked
8093,[0.9253243],Blocked
8094,[0.9999903],Blocked
8095,[0.56751275],Blocked
8096,[0.6407209],Blocked
8097,[0.9999927],Blocked
8098,[0.9682531],Blocked
8099,[0.86655253],Blocked
8100,[0.9999664],Blocked
8101,[0.00100246],Allowed
8102,[0.00659866],Allowed
8103,[0.98473823],Blocked
8104,[0.6242507],Blocked
8105,[0.27280483],Allowed
8106,[0.00557812],Allowed
8107,[2.6014328e-05],Allowed
8108,[0.0030065],Allowed
8109,[0.00071314],Allowed
8110,[0.8078829],Blocked
8111,[0.00085646],Allowed
8112,[0.00019445],Allowed
8113,[0.00018867],Allowed
8114,[0.00167641],Allowed
8115,[0.17442672],Allowed
8116,[0.9461974],Blocked
8117,[0.96098393],Blocked
8118,[0.00066688],Allowed
8119,[0.9997535],Blocked
8120,[0.9187496],Blocked
8121,[0.00656509],Allowed
8122,[0.8405389],Blocked
8123,[0.8818034],Blocked
8124,[0.00029287],Allowed
8125,[0.00024674],Allowed
8126,[0.00033408],Allowed
8127,[0.00286506],Allowed
8128,[0.9901444],Blocked
8129,[0.99679387],Blocked
8130,[4.825265e-06],Allowed
8131,[0.8670947],Blocked
8132,[6.942035e-06],Allowed
8133,[0.49075168],Allowed
8134,[7.421776e-06],Allowed
8135,[0.7195888],Blocked
8136,[1.6300326e-05],Allowed
8137,[0.80139744],Blocked
8138,[0.9653346],Blocked
8139,[0.98976976],Blocked
8140,[0.81459934],Blocked
8141,[0.00298568],Allowed
8142,[0.00133885],Allowed
8143,[0.00837895],Allowed
8144,[0.6596406],Blocked
8145,[0.11795089],Allowed
8146,[0.99988323],Blocked
8147,[0.0305646],Allowed
8148,[0.97432613],Blocked
8149,[0.00011268],Allowed
8150,[0.00181455],Allowed
8151,[0.0039513],Allowed
8152,[0.00065752],Allowed
8153,[0.7534073],Blocked
8154,[0.00075347],Allowed
8155,[1.2458331e-08],Allowed
8156,[0.01344463],Allowed
8157,[0.89532405],Blocked
8158,[6.448462e-05],Allowed
8159,[0.00619357],Allowed
8160,[0.00016515],Allowed
8161,[0.9961258],Blocked
8162,[0.15766275],Allowed
8163,[2.074689e-05],Allowed
8164,[0.99448603],Blocked
8165,[0.0011178],Allowed
8166,[2.895909e-06],Allowed
8167,[0.8883362],Blocked
8168,[0.9414343],Blocked
8169,[0.00272097],Allowed
8170,[0.99741715],Blocked
8171,[0.6828945],Blocked
8172,[0.51515394],Blocked
8173,[0.99923736],Blocked
8174,[1.5455166e-06],Allowed
8175,[0.9183909],Blocked
8176,[0.00594419],Allowed
8177,[0.00348706],Allowed
8178,[0.999339],Blocked
8179,[0.00018438],Allowed
8180,[0.7326103],Blocked
8181,[0.7731464],Blocked
8182,[0.0009235],Allowed
8183,[0.8994882],Blocked
8184,[0.8947333],Blocked
8185,[0.9187465],Blocked
8186,[0.9588807],Blocked
8187,[0.86735874],Blocked
8188,[0.00013681],Allowed
8189,[0.00110574],Allowed
8190,[1.516386e-05],Allowed
8191,[7.1264835e-06],Allowed
8192,[0.9838427],Blocked
8193,[0.00021672],Allowed
8194,[2.9189473e-06],Allowed
8195,[0.98439366],Blocked
8196,[0.99867284],Blocked
8197,[0.7017813],Blocked
8198,[0.00029016],Allowed
8199,[2.8462677e-05],Allowed
8200,[0.00185969],Allowed
8201,[0.87203795],Blocked
8202,[0.00447393],Allowed
8203,[0.99914044],Blocked
8204,[0.9999737],Blocked
8205,[0.9992926],Blocked
8206,[0.00247962],Allowed
8207,[0.79992396],Blocked
8208,[5.105503e-06],Allowed
8209,[0.9966019],Blocked
8210,[0.0001769],Allowed
8211,[0.6274721],Blocked
8212,[4.8766496e-28],Allowed
8213,[0.9999026],Blocked
8214,[0.00302436],Allowed
8215,[0.00021566],Allowed
8216,[0.88305813],Blocked
8217,[0.6368629],Blocked
8218,[0.12180507],Allowed
8219,[0.00093358],Allowed
8220,[0.8632576],Blocked
8221,[0.91584283],Blocked
8222,[0.9899329],Blocked
8223,[0.00010529],Allowed
8224,[6.308507e-05],Allowed
8225,[0.9986235],Blocked
8226,[2.5065976e-05],Allowed
8227,[0.99076927],Blocked
8228,[0.84616554],Blocked
8229,[0.00090857],Allowed
8230,[0.0019157],Allowed
8231,[0.9313429],Blocked
8232,[0.8876881],Blocked
8233,[0.97788155],Blocked
8234,[0.9504348],Blocked
8235,[0.00170769],Allowed
8236,[0.9998307],Blocked
8237,[0.8060938],Blocked
8238,[0.00021712],Allowed
8239,[0.00131364],Allowed
8240,[0.00259277],Allowed
8241,[0.00019041],Allowed
8242,[0.00242355],Allowed
8243,[6.9224993e-06],Allowed
8244,[0.00022303],Allowed
8245,[0.98678696],Blocked
8246,[0.97147286],Blocked
8247,[0.9990772],Blocked
8248,[0.00097245],Allowed
8249,[0.9998438],Blocked
8250,[0.00115835],Allowed
8251,[0.9999733],Blocked
8252,[0.18697907],Allowed
8253,[0.8972958],Blocked
8254,[0.00214682],Allowed
8255,[0.00100612],Allowed
8256,[9.583016e-06],Allowed
8257,[0.0011177],Allowed
8258,[0.81622326],Blocked
8259,[0.48544508],Allowed
8260,[0.99841434],Blocked
8261,[0.01245774],Allowed
8262,[0.00196406],Allowed
8263,[0.81195366],Blocked
8264,[0.02404866],Allowed
8265,[0.055262],Allowed
8266,[0.9997638],Blocked
8267,[0.9999704],Blocked
8268,[0.70299834],Blocked
8269,[0.00093863],Allowed
8270,[0.9766045],Blocked
8271,[0.9568948],Blocked
8272,[0.9956346],Blocked
8273,[0.08457582],Allowed
8274,[0.9773474],Blocked
8275,[0.00039778],Allowed
8276,[0.9999834],Blocked
8277,[0.00094914],Allowed
8278,[0.7377502],Blocked
8279,[0.00018493],Allowed
8280,[0.63463074],Blocked
8281,[1.1946718e-05],Allowed
8282,[0.00088087],Allowed
8283,[0.9595154],Blocked
8284,[0.9999135],Blocked
8285,[0.4150909],Allowed
8286,[0.6790794],Blocked
8287,[0.9734213],Blocked
8288,[0.56310874],Blocked
8289,[0.92754793],Blocked
8290,[0.00299795],Allowed
8291,[0.9998471],Blocked
8292,[0.02388057],Allowed
8293,[0.00014279],Allowed
8294,[0.6119096],Blocked
8295,[0.8108168],Blocked
8296,[0.8121556],Blocked
8297,[0.91762084],Blocked
8298,[3.809664e-05],Allowed
8299,[0.00025239],Allowed
8300,[0.9673995],Blocked
8301,[0.9817116],Blocked
8302,[0.00234164],Allowed
8303,[0.86256933],Blocked
8304,[6.966793e-06],Allowed
8305,[0.99961233],Blocked
8306,[9.1346934e-05],Allowed
8307,[0.00129452],Allowed
8308,[0.00099364],Allowed
8309,[0.00358968],Allowed
8310,[0.99997795],Blocked
8311,[0.9999148],Blocked
8312,[0.01900361],Allowed
8313,[0.8198799],Blocked
8314,[0.5094418],Blocked
8315,[0.9854932],Blocked
8316,[0.00809502],Allowed
8317,[0.8181391],Blocked
8318,[5.9490223e-05],Allowed
8319,[0.9829662],Blocked
8320,[0.95398396],Blocked
8321,[0.24017294],Allowed
8322,[0.00054365],Allowed
8323,[0.000164],Allowed
8324,[4.3869763e-25],Allowed
8325,[0.88420403],Blocked
8326,[0.01406479],Allowed
8327,[0.00105751],Allowed
8328,[0.92243147],Blocked
8329,[0.0009013],Allowed
8330,[0.00070502],Allowed
8331,[0.69866186],Blocked
8332,[0.00018244],Allowed
8333,[0.01702311],Allowed
8334,[8.133088e-05],Allowed
8335,[6.117432e-06],Allowed
8336,[0.965793],Blocked
8337,[0.00033609],Allowed
8338,[0.00020016],Allowed
8339,[0.00061406],Allowed
8340,[0.924224],Blocked
8341,[0.32378554],Allowed
8342,[0.8669217],Blocked
8343,[0.5546554],Blocked
8344,[0.99719703],Blocked
8345,[0.48585793],Allowed
8346,[0.00017746],Allowed
8347,[0.83779484],Blocked
8348,[0.9997944],Blocked
8349,[1.24623175e-05],Allowed
8350,[0.4015363],Allowed
8351,[0.86370057],Blocked
8352,[0.9998144],Blocked
8353,[0.00282327],Allowed
8354,[0.00010161],Allowed
8355,[0.0005691],Allowed
8356,[0.8583943],Blocked
8357,[0.24857497],Allowed
8358,[0.9557798],Blocked
8359,[0.5545298],Blocked
8360,[0.99910504],Blocked
8361,[0.8916725],Blocked
8362,[0.00018133],Allowed
8363,[0.79008806],Blocked
8364,[0.9978371],Blocked
8365,[0.98446393],Blocked
8366,[0.61140436],Blocked
8367,[0.84650373],Blocked
8368,[0.00181528],Allowed
8369,[0.00091086],Allowed
8370,[1.4326447e-05],Allowed
8371,[0.9975878],Blocked
8372,[0.9999942],Blocked
8373,[0.99534625],Blocked
8374,[0.9899569],Blocked
8375,[0.00033773],Allowed
8376,[0.6128499],Blocked
8377,[0.86178654],Blocked
8378,[0.9999995],Blocked
8379,[0.5785164],Blocked
8380,[0.99990344],Blocked
8381,[0.87169427],Blocked
8382,[0.99999845],Blocked
8383,[9.725379e-06],Allowed
8384,[0.00192555],Allowed
8385,[0.02922439],Allowed
8386,[0.00102724],Allowed
8387,[0.00107103],Allowed
8388,[0.9898976],Blocked
8389,[0.99958175],Blocked
8390,[1.6873095e-06],Allowed
8391,[0.00333242],Allowed
8392,[0.991508],Blocked
8393,[0.0002158],Allowed
8394,[0.00096616],Allowed
8395,[4.116594e-06],Allowed
8396,[0.00021467],Allowed
8397,[0.9999969],Blocked
8398,[3.033682e-05],Allowed
8399,[0.00055521],Allowed
8400,[0.99487346],Blocked
8401,[0.00098974],Allowed
8402,[3.3573848e-23],Allowed
8403,[3.764646e-05],Allowed
8404,[0.0013114],Allowed
8405,[0.93792105],Blocked
8406,[0.855232],Blocked
8407,[0.99435264],Blocked
8408,[0.00013907],Allowed
8409,[0.00016987],Allowed
8410,[0.9814109],Blocked
8411,[0.99999213],Blocked
8412,[0.00297133],Allowed
8413,[0.85529375],Blocked
8414,[0.9819117],Blocked
8415,[0.6775383],Blocked
8416,[0.51455295],Blocked
8417,[0.9987864],Blocked
8418,[0.8169075],Blocked
8419,[0.7438244],Blocked
8420,[0.00094102],Allowed
8421,[0.00191236],Allowed
8422,[5.099734e-05],Allowed
8423,[0.00237109],Allowed
8424,[0.99843687],Blocked
8425,[0.9846693],Blocked
8426,[0.99985856],Blocked
8427,[0.9271651],Blocked
8428,[0.9988488],Blocked
8429,[0.00103342],Allowed
8430,[0.0003539],Allowed
8431,[0.97323185],Blocked
8432,[0.00079534],Allowed
8433,[1.7342589e-05],Allowed
8434,[0.9443419],Blocked
8435,[0.99919254],Blocked
8436,[0.00737566],Allowed
8437,[0.00042129],Allowed
8438,[3.8006394e-05],Allowed
8439,[0.7676907],Blocked
8440,[3.544947e-05],Allowed
8441,[0.00098394],Allowed
8442,[0.00459611],Allowed
8443,[0.00230951],Allowed
8444,[0.99627525],Blocked
8445,[0.96272254],Blocked
8446,[0.00033679],Allowed
8447,[0.79195106],Blocked
8448,[0.00127866],Allowed
8449,[0.87006927],Blocked
8450,[0.00340631],Allowed
8451,[0.00022586],Allowed
8452,[0.00015763],Allowed
8453,[0.00058287],Allowed
8454,[0.00020295],Allowed
8455,[0.9999978],Blocked
8456,[0.6315681],Blocked
8457,[0.00020682],Allowed
8458,[0.00097794],Allowed
8459,[0.9999714],Blocked
8460,[0.00745804],Allowed
8461,[0.99939543],Blocked
8462,[8.080487e-06],Allowed
8463,[0.00096103],Allowed
8464,[0.85731083],Blocked
8465,[0.00010581],Allowed
8466,[0.9964772],Blocked
8467,[3.6446156e-07],Allowed
8468,[0.9995338],Blocked
8469,[0.84768814],Blocked
8470,[0.00073441],Allowed
8471,[0.00440384],Allowed
8472,[0.00556697],Allowed
8473,[0.99998045],Blocked
8474,[0.00073809],Allowed
8475,[0.24644919],Allowed
8476,[1.4006757e-05],Allowed
8477,[0.00058752],Allowed
8478,[0.00085837],Allowed
8479,[0.00094608],Allowed
8480,[0.8644533],Blocked
8481,[0.00080309],Allowed
8482,[0.00013823],Allowed
8483,[0.00220996],Allowed
8484,[0.00212534],Allowed
8485,[0.03269561],Allowed
8486,[0.00017195],Allowed
8487,[0.99777985],Blocked
8488,[0.00290541],Allowed
8489,[0.86240846],Blocked
8490,[0.00013249],Allowed
8491,[0.00098637],Allowed
8492,[0.00150734],Allowed
8493,[0.00058815],Allowed
8494,[0.00087866],Allowed
8495,[0.00102403],Allowed
8496,[2.6999076e-05],Allowed
8497,[0.7136787],Blocked
8498,[0.00099221],Allowed
8499,[0.00495151],Allowed
8500,[0.9610044],Blocked
8501,[0.00073564],Allowed
8502,[0.00016104],Allowed
8503,[0.8778364],Blocked
8504,[4.3340563e-07],Allowed
8505,[0.00111957],Allowed
8506,[9.034633e-06],Allowed
8507,[0.9934949],Blocked
8508,[0.8876689],Blocked
8509,[0.7980793],Blocked
8510,[1.2675788e-06],Allowed
8511,[0.00098618],Allowed
8512,[0.02060629],Allowed
8513,[0.00139602],Allowed
8514,[0.85887855],Blocked
8515,[0.00490622],Allowed
8516,[0.00363392],Allowed
8517,[0.9687136],Blocked
8518,[0.99925876],Blocked
8519,[1.6323249e-08],Allowed
8520,[0.9997552],Blocked
8521,[0.00026946],Allowed
8522,[0.6490537],Blocked
8523,[0.96109086],Blocked
8524,[0.00093316],Allowed
8525,[0.9288251],Blocked
8526,[0.00552129],Allowed
8527,[0.8866787],Blocked
8528,[0.00092776],Allowed
8529,[9.083834e-05],Allowed
8530,[0.00030047],Allowed
8531,[1.0115018e-05],Allowed
8532,[0.98701423],Blocked
8533,[0.00027929],Allowed
8534,[0.8808868],Blocked
8535,[0.9999624],Blocked
8536,[0.96993995],Blocked
8537,[0.9723707],Blocked
8538,[0.75404894],Blocked
8539,[1.3384495e-05],Allowed
8540,[0.0050182],Allowed
8541,[0.00194637],Allowed
8542,[0.8476789],Blocked
8543,[0.9637098],Blocked
8544,[5.8868604e-06],Allowed
8545,[0.9991278],Blocked
8546,[0.87379754],Blocked
8547,[0.99681836],Blocked
8548,[0.9966613],Blocked
8549,[0.00115896],Allowed
8550,[7.851085e-05],Allowed
8551,[0.02147783],Allowed
8552,[0.0015445],Allowed
8553,[0.24644922],Allowed
8554,[8.092997e-05],Allowed
8555,[1.1514763e-05],Allowed
8556,[0.999699],Blocked
8557,[0.54111165],Blocked
8558,[0.00090568],Allowed
8559,[0.9726778],Blocked
8560,[0.00182154],Allowed
8561,[0.0188941],Allowed
8562,[0.00329393],Allowed
8563,[0.00140565],Allowed
8564,[0.9948688],Blocked
8565,[0.00591529],Allowed
8566,[0.788796],Blocked
8567,[0.97132254],Blocked
8568,[0.00938044],Allowed
8569,[0.00920833],Allowed
8570,[0.9999917],Blocked
8571,[0.84364754],Blocked
8572,[0.90666145],Blocked
8573,[0.00335075],Allowed
8574,[0.00020838],Allowed
8575,[0.00137097],Allowed
8576,[0.0002102],Allowed
8577,[0.00476049],Allowed
8578,[0.28968874],Allowed
8579,[0.14961088],Allowed
8580,[0.00442934],Allowed
8581,[0.00025463],Allowed
8582,[0.63491154],Blocked
8583,[0.00159563],Allowed
8584,[0.00014501],Allowed
8585,[0.00334682],Allowed
8586,[5.938092e-06],Allowed
8587,[0.925866],Blocked
8588,[0.00020503],Allowed
8589,[0.0001366],Allowed
8590,[0.00018118],Allowed
8591,[0.98717195],Blocked
8592,[2.592816e-06],Allowed
8593,[0.00379625],Allowed
8594,[0.02003481],Allowed
8595,[1.4092521e-05],Allowed
8596,[0.03120497],Allowed
8597,[0.80078715],Blocked
8598,[0.01334205],Allowed
8599,[0.89561915],Blocked
8600,[0.8102634],Blocked
8601,[0.7479748],Blocked
8602,[1.6299937e-05],Allowed
8603,[0.994159],Blocked
8604,[0.9996931],Blocked
8605,[0.00017332],Allowed
8606,[0.9999829],Blocked
8607,[0.00090622],Allowed
8608,[0.00461717],Allowed
8609,[0.96694374],Blocked
8610,[0.00027978],Allowed
8611,[0.4187576],Allowed
8612,[0.00143723],Allowed
8613,[0.914025],Blocked
8614,[0.00090556],Allowed
8615,[0.9915171],Blocked
8616,[0.00099722],Allowed
8617,[0.63347745],Blocked
8618,[0.00027121],Allowed
8619,[0.99959266],Blocked
8620,[0.5833585],Blocked
8621,[0.00026025],Allowed
8622,[0.97738135],Blocked
8623,[0.00101084],Allowed
8624,[0.00017629],Allowed
8625,[0.00014981],Allowed
8626,[0.73922193],Blocked
8627,[0.9962569],Blocked
8628,[0.00085267],Allowed
8629,[0.0009285],Allowed
8630,[0.17731099],Allowed
8631,[0.00022088],Allowed
8632,[0.00119695],Allowed
8633,[0.1627572],Allowed
8634,[0.00108139],Allowed
8635,[0.00103735],Allowed
8636,[0.00034509],Allowed
8637,[0.00089681],Allowed
8638,[0.876076],Blocked
8639,[0.00165266],Allowed
8640,[0.360656],Allowed
8641,[0.9891629],Blocked
8642,[0.00080289],Allowed
8643,[0.00021226],Allowed
8644,[0.86762816],Blocked
8645,[3.4215263e-05],Allowed
8646,[0.00103115],Allowed
8647,[0.00106318],Allowed
8648,[8.967294e-06],Allowed
8649,[0.00345639],Allowed
8650,[0.00014553],Allowed
8651,[0.9990497],Blocked
8652,[0.00028934],Allowed
8653,[0.00355197],Allowed
8654,[0.00102048],Allowed
8655,[5.2109285e-06],Allowed
8656,[0.9185742],Blocked
8657,[6.252753e-05],Allowed
8658,[0.00273776],Allowed
8659,[0.00494962],Allowed
8660,[0.8597116],Blocked
8661,[0.00766575],Allowed
8662,[0.7090788],Blocked
8663,[0.00099841],Allowed
8664,[0.00090846],Allowed
8665,[1.4459686e-05],Allowed
8666,[0.99710774],Blocked
8667,[0.9984791],Blocked
8668,[0.00265414],Allowed
8669,[0.001748],Allowed
8670,[0.99097806],Blocked
8671,[0.9962557],Blocked
8672,[0.00021097],Allowed
8673,[0.99344444],Blocked
8674,[0.00135186],Allowed
8675,[9.662176e-05],Allowed
8676,[0.86213297],Blocked
8677,[0.],Allowed
8678,[0.9999702],Blocked
8679,[0.42772096],Allowed
8680,[0.1840063],Allowed
8681,[0.9682477],Blocked
8682,[0.00106506],Allowed
8683,[0.00095875],Allowed
8684,[0.01772096],Allowed
8685,[0.0009036],Allowed
8686,[0.00014282],Allowed
8687,[0.00018622],Allowed
8688,[0.9383726],Blocked
8689,[0.00065358],Allowed
8690,[0.7513707],Blocked
8691,[0.66869515],Blocked
8692,[0.63972276],Blocked
8693,[8.239623e-06],Allowed
8694,[0.9762813],Blocked
8695,[0.00050792],Allowed
8696,[3.1339325e-05],Allowed
8697,[0.00260761],Allowed
8698,[0.9197304],Blocked
8699,[0.8500874],Blocked
8700,[0.0010491],Allowed
8701,[0.00022858],Allowed
8702,[0.8932579],Blocked
8703,[2.2218726e-05],Allowed
8704,[0.00021123],Allowed
8705,[0.00020645],Allowed
8706,[0.99968374],Blocked
8707,[0.00014276],Allowed
8708,[0.00080022],Allowed
8709,[0.9914962],Blocked
8710,[0.748263],Blocked
8711,[0.8681369],Blocked
8712,[0.9945295],Blocked
8713,[1.0197958e-05],Allowed
8714,[0.8114779],Blocked
8715,[0.39582038],Allowed
8716,[0.00098988],Allowed
8717,[0.00094453],Allowed
8718,[0.7217855],Blocked
8719,[0.91166687],Blocked
8720,[0.98196584],Blocked
8721,[1.5316587e-08],Allowed
8722,[0.00642954],Allowed
8723,[0.99808466],Blocked
8724,[0.84945273],Blocked
8725,[0.8616283],Blocked
8726,[0.0005605],Allowed
8727,[0.00141829],Allowed
8728,[0.9982333],Blocked
8729,[0.00022002],Allowed
8730,[0.8512008],Blocked
8731,[0.00221608],Allowed
8732,[0.00056922],Allowed
8733,[0.00017553],Allowed
8734,[0.00025552],Allowed
8735,[1.00475945e-05],Allowed
8736,[0.68625224],Blocked
8737,[0.89749026],Blocked
8738,[0.8829669],Blocked
8739,[1.2415948e-05],Allowed
8740,[0.00867919],Allowed
8741,[0.00697124],Allowed
8742,[6.838223e-05],Allowed
8743,[0.9990245],Blocked
8744,[7.9849e-06],Allowed
8745,[0.95485747],Blocked
8746,[0.00019446],Allowed
8747,[1.0294402e-05],Allowed
8748,[8.973742e-05],Allowed
8749,[6.114498e-06],Allowed
8750,[0.99860716],Blocked
8751,[0.9999172],Blocked
8752,[0.87168735],Blocked
8753,[0.01352342],Allowed
8754,[0.9867512],Blocked
8755,[0.38622755],Allowed
8756,[0.747693],Blocked
8757,[0.87664527],Blocked
8758,[0.9999838],Blocked
8759,[0.00098667],Allowed
8760,[1.1629757e-05],Allowed
8761,[0.00097816],Allowed
8762,[0.8783611],Blocked
8763,[0.00258648],Allowed
8764,[0.88241166],Blocked
8765,[0.00187128],Allowed
8766,[0.99467623],Blocked
8767,[0.97708994],Blocked
8768,[0.00131169],Allowed
8769,[0.9338189],Blocked
8770,[0.00010754],Allowed
8771,[0.00106342],Allowed
8772,[0.00013134],Allowed
8773,[0.00025175],Allowed
8774,[0.9526273],Blocked
8775,[0.00077744],Allowed
8776,[0.8551619],Blocked
8777,[1.4375482e-05],Allowed
8778,[0.00091116],Allowed
8779,[0.98205024],Blocked
8780,[1.7787918e-06],Allowed
8781,[0.88019687],Blocked
8782,[0.00017354],Allowed
8783,[0.00126237],Allowed
8784,[0.9972641],Blocked
8785,[0.9953174],Blocked
8786,[0.94871014],Blocked
8787,[0.9999942],Blocked
8788,[0.00082916],Allowed
8789,[0.8563485],Blocked
8790,[0.6524979],Blocked
8791,[0.19846044],Allowed
8792,[0.9758117],Blocked
8793,[0.00094339],Allowed
8794,[0.4855033],Allowed
8795,[0.9999227],Blocked
8796,[0.92773414],Blocked
8797,[0.7720702],Blocked
8798,[1.330347e-05],Allowed
8799,[0.97440404],Blocked
8800,[0.00072814],Allowed
8801,[0.99620867],Blocked
8802,[0.8133253],Blocked
8803,[0.00370682],Allowed
8804,[0.77469146],Blocked
8805,[2.8052189e-06],Allowed
8806,[0.99606603],Blocked
8807,[0.9978057],Blocked
8808,[5.9635295e-05],Allowed
8809,[0.03082045],Allowed
8810,[0.9278766],Blocked
8811,[0.00058841],Allowed
8812,[0.7283078],Blocked
8813,[0.00019405],Allowed
8814,[4.41892e-06],Allowed
8815,[0.98652726],Blocked
8816,[0.9867204],Blocked
8817,[1.6350114e-05],Allowed
8818,[0.00269136],Allowed
8819,[0.86646956],Blocked
8820,[0.00098577],Allowed
8821,[0.29835322],Allowed
8822,[0.99488515],Blocked
8823,[0.9997495],Blocked
8824,[0.00011933],Allowed
8825,[0.00100306],Allowed
8826,[0.00098425],Allowed
8827,[0.9433314],Blocked
8828,[0.33596125],Allowed
8829,[2.6433585e-05],Allowed
8830,[0.00117541],Allowed
8831,[0.00093638],Allowed
8832,[0.99679047],Blocked
8833,[0.00251841],Allowed
8834,[0.00014232],Allowed
8835,[0.9996763],Blocked
8836,[0.02178967],Allowed
8837,[0.86620826],Blocked
8838,[0.00092093],Allowed
8839,[0.9729043],Blocked
8840,[0.9915097],Blocked
8841,[0.5316303],Blocked
8842,[0.95339555],Blocked
8843,[0.00026486],Allowed
8844,[0.00103622],Allowed
8845,[0.9981207],Blocked
8846,[0.00100257],Allowed
8847,[1.1744097e-05],Allowed
8848,[0.24626055],Allowed
8849,[0.99970174],Blocked
8850,[0.7479096],Blocked
8851,[0.781229],Blocked
8852,[7.70623e-06],Allowed
8853,[0.8515387],Blocked
8854,[0.00020866],Allowed
8855,[0.55215496],Blocked
8856,[0.00151144],Allowed
8857,[0.00273185],Allowed
8858,[0.00113876],Allowed
8859,[0.99975854],Blocked
8860,[0.00112259],Allowed
8861,[0.8692502],Blocked
8862,[0.00069923],Allowed
8863,[0.8140145],Blocked
8864,[0.9999584],Blocked
8865,[0.00755235],Allowed
8866,[0.00160286],Allowed
8867,[0.9999966],Blocked
8868,[0.87847066],Blocked
8869,[0.6111394],Blocked
8870,[0.00021791],Allowed
8871,[0.00034417],Allowed
8872,[0.999482],Blocked
8873,[0.00084211],Allowed
8874,[5.6127785e-08],Allowed
8875,[0.956885],Blocked
8876,[1.7389657e-05],Allowed
8877,[0.9999339],Blocked
8878,[0.99726665],Blocked
8879,[0.9998247],Blocked
8880,[0.0796799],Allowed
8881,[0.82926786],Blocked
8882,[0.9998175],Blocked
8883,[0.00014833],Allowed
8884,[0.9773588],Blocked
8885,[0.7075264],Blocked
8886,[0.0001458],Allowed
8887,[0.00142382],Allowed
8888,[0.00803754],Allowed
8889,[0.24576397],Allowed
8890,[0.9999961],Blocked
8891,[0.0005616],Allowed
8892,[0.9996599],Blocked
8893,[0.8806938],Blocked
8894,[0.00017655],Allowed
8895,[0.00146995],Allowed
8896,[0.00356779],Allowed
8897,[0.00033186],Allowed
8898,[1.3729066e-06],Allowed
8899,[0.00111668],Allowed
8900,[0.99443966],Blocked
8901,[0.00098171],Allowed
8902,[0.00059044],Allowed
8903,[0.00011258],Allowed
8904,[0.5232373],Blocked
8905,[0.8509895],Blocked
8906,[0.8087655],Blocked
8907,[0.00077918],Allowed
8908,[0.0006231],Allowed
8909,[0.00011313],Allowed
8910,[0.00363129],Allowed
8911,[3.755298e-06],Allowed
8912,[0.99987125],Blocked
8913,[0.00335625],Allowed
8914,[0.00189978],Allowed
8915,[0.9999941],Blocked
8916,[0.66094106],Blocked
8917,[0.60743475],Blocked
8918,[3.43632e-05],Allowed
8919,[0.00087179],Allowed
8920,[0.00027549],Allowed
8921,[0.00054064],Allowed
8922,[0.00143658],Allowed
8923,[0.00089494],Allowed
8924,[0.00090823],Allowed
8925,[0.9999701],Blocked
8926,[0.0001366],Allowed
8927,[0.00166503],Allowed
8928,[0.9999945],Blocked
8929,[0.99983054],Blocked
8930,[0.980037],Blocked
8931,[0.93047065],Blocked
8932,[0.00093207],Allowed
8933,[0.00058345],Allowed
8934,[0.99955106],Blocked
8935,[0.10190985],Allowed
8936,[0.9999648],Blocked
8937,[0.00055799],Allowed
8938,[0.00164682],Allowed
8939,[0.99992937],Blocked
8940,[0.8711684],Blocked
8941,[0.9857346],Blocked
8942,[0.00255009],Allowed
8943,[4.0453738e-06],Allowed
8944,[0.9437718],Blocked
8945,[0.8377037],Blocked
8946,[0.21153939],Allowed
8947,[0.00330913],Allowed
8948,[6.7986225e-06],Allowed
8949,[0.82254124],Blocked
8950,[0.00096062],Allowed
8951,[0.0012171],Allowed
8952,[0.999304],Blocked
8953,[2.192585e-05],Allowed
8954,[4.318672e-05],Allowed
8955,[0.9898195],Blocked
8956,[0.00089717],Allowed
8957,[0.9420441],Blocked
8958,[0.00024809],Allowed
8959,[0.99665976],Blocked
8960,[0.99998474],Blocked
8961,[0.84644705],Blocked
8962,[0.9999994],Blocked
8963,[0.04588517],Allowed
8964,[0.00833957],Allowed
8965,[0.00092139],Allowed
8966,[0.51729757],Blocked
8967,[0.99789995],Blocked
8968,[0.82104516],Blocked
8969,[0.00059629],Allowed
8970,[0.00081824],Allowed
8971,[0.00294693],Allowed
8972,[0.99996513],Blocked
8973,[0.00091694],Allowed
8974,[0.87462366],Blocked
8975,[2.2573624e-06],Allowed
8976,[0.00756978],Allowed
8977,[0.00020461],Allowed
8978,[0.00193597],Allowed
